Latsurf,Longsurf,SVM*MASL,ST*MASL,RF*MASL,ERF*MASL
-38.50371648987247,-60.65003455415009,-374.0443075504238,-409.0,-414.172,-412.584
-38.50355331432858,-60.56222420613818,-421.3904444150461,-416.0,-415.32,-410.978
-38.503390138784695,-60.83444679916225,-332.12612544438485,-458.0,-387.988,-400.354
-38.503226963240806,-60.42305488228059,-407.49200827340496,-370.0,-374.06,-408.476
-38.503063787696924,-60.6878237382039,-386.20960763621474,-458.0,-439.038,-429.648
-38.502900612153034,-60.61804582444803,-378.4680010512765,-409.0,-407.736,-403.556
-38.50273743660915,-60.63014082061556,-374.31048145772877,-409.0,-411.236,-405.082
-38.50257426106526,-60.529650716586374,-452.23984156979395,-416.0,-445.754,-435.382
-38.50241108552138,-60.62484561797973,-375.62691434742607,-409.0,-411.158,-404.728
-38.50224790997749,-60.63542290894079,-372.89321402946484,-409.0,-415.08,-406.308
-38.50208473443361,-60.620970775970164,-376.9071585099009,-409.0,-411.368,-404.394
-38.50192155888972,-60.61727158466595,-378.47435188015714,-409.0,-409.688,-403.922
-38.50175838334584,-60.60465815770488,-385.6847226848987,-385.0,-406.282,-401.884
-38.50159520780195,-60.601381350218034,-387.9696579607434,-385.0,-406.57,-401.372
-38.501432032258066,-60.66984662932309,-375.4650922207444,-458.0,-432.886,-420.884
-38.50126885671418,-60.58493561690126,-401.60523393752544,-385.0,-407.012,-403.104
-38.50110568117029,-60.6909012394646,-384.0163405705518,-458.0,-440.264,-430.828
-38.500942505626405,-60.55151171692355,-435.1117464432922,-416.0,-422.526,-421.652
-38.500779330082516,-60.521512680072014,-461.13333164084196,-416.0,-445.96,-441.404
-38.50061615453863,-60.55798321243228,-428.9582763177607,-416.0,-422.35,-415.888
-38.500452978994744,-60.58435188278319,-402.5759704573044,-385.0,-407.012,-403.6
-38.50028980345086,-60.62241437897227,-375.4711431195842,-409.0,-411.364,-405.096
-38.50012662790697,-60.58487897962655,-402.25027278657063,-385.0,-407.012,-403.6
-38.49996345236309,-60.38437315350284,-340.48512458140704,-370.0,-327.432,-370.526
-38.4998002768192,-60.60069823386582,-388.64372164290654,-385.0,-406.566,-402.02
-38.49963710127532,-60.64167858115326,-369.68342661284953,-409.0,-415.286,-409.706
-38.49947392573143,-60.53559365125668,-452.3471774896209,-416.0,-445.144,-433.622
-38.49931075018755,-60.45339568086382,-453.5532275280433,-370.0,-402.298,-421.322
-38.49914757464366,-60.42971772056812,-422.66014424435195,-370.0,-379.278,-410.832
-38.498984399099776,-60.40965553358942,-388.6438279879785,-370.0,-369.658,-398.032
-38.498821223555886,-60.59629873442034,-392.3929446752535,-385.0,-406.942,-401.962
-38.498658048012004,-60.63724034464029,-369.53396512835013,-409.0,-415.286,-407.634
-38.498494872468115,-60.63060436464772,-371.2548624890329,-409.0,-411.442,-406.564
-38.49833169692423,-60.54408964648055,-446.01360843332833,-416.0,-425.766,-428.234
-38.49816852138034,-60.50864203118069,-472.62270203563753,-416.0,-448.514,-450.068
-38.498005345836454,-60.79259153774536,-380.688327081161,-458.0,-409.01,-428.03
-38.49784217029257,-60.431508232644056,-426.85088632495876,-370.0,-379.278,-411.506
-38.49767899474868,-60.558595201296875,-431.6189789302906,-416.0,-422.35,-416.904
-38.4975158192048,-60.524172183748234,-464.7363216769959,-416.0,-445.96,-442.338
-38.49735264366091,-60.55926340746869,-431.24204280012725,-416.0,-416.89,-416.552
-38.49718946811703,-60.57876817461822,-410.0789983046436,-385.0,-408.218,-408.25
-38.49702629257314,-60.48733076938365,-477.6333613499423,-416.0,-440.446,-448.066
-38.49686311702926,-60.504748054068,-476.27005836520163,-416.0,-448.514,-450.372
-38.49669994148537,-60.544665667804516,-447.62758058837335,-416.0,-431.044,-429.71
-38.496536765941485,-60.571701927332185,-418.2245324754675,-416.0,-422.546,-411.102
-38.496373590397596,-60.62779297207858,-370.94906964290703,-409.0,-416.912,-407.16
-38.496210414853714,-60.52820727232114,-463.6430710946112,-416.0,-451.91,-441.722
-38.496047239309824,-60.512135126829875,-474.59156945790807,-416.0,-455.104,-451.528
-38.49588406376594,-60.59636754398906,-392.9046270156548,-385.0,-412.892,-403.664
-38.49572088822205,-60.399008452286125,-370.4540358644209,-370.0,-346.906,-387.288
-38.49555771267817,-60.45212428851172,-457.2887137784343,-370.0,-388.972,-420.876
-38.49539453713428,-60.592889986027075,-396.3549651623956,-385.0,-412.962,-403.736
-38.4952313615904,-60.59035254031937,-398.94455578561826,-385.0,-412.962,-404.034
-38.49506818604651,-60.50477195295337,-479.20520051963075,-416.0,-454.736,-452.256
-38.49490501050262,-60.56547143604697,-426.65883780423155,-416.0,-423.218,-415.058
-38.49474183495874,-60.49288413727521,-481.70584231482553,-416.0,-445.74,-451.192
-38.49457865941485,-60.811759788352944,-354.054230656458,-458.0,-398.73,-411.178
-38.49441548387097,-60.581862031981174,-408.32958274508246,-385.0,-412.962,-409.33
-38.49425230832708,-60.63548004461846,-366.34349889765224,-409.0,-420.61,-408.9
-38.494089132783195,-60.47518746338218,-478.284394584053,-416.0,-432.34,-447.466
-38.493925957239306,-60.59957933373447,-390.15267321728095,-385.0,-412.444,-405.98
-38.49376278169542,-60.51140044107205,-478.5499501853528,-416.0,-455.104,-454.838
-38.493599606151534,-60.585302255826626,-404.91952697477166,-385.0,-412.962,-408.136
-38.49343643060765,-60.532168363708884,-464.2349780271743,-416.0,-451.91,-441.32
-38.49327325506376,-60.55884878878707,-435.9145473441213,-416.0,-428.3,-421.16
-38.49311007951988,-60.61242979812215,-378.9636281178622,-385.0,-412.228,-407.858
-38.49294690397599,-60.714305791529824,-377.93211872709685,-458.0,-448.888,-441.052
-38.49278372843211,-60.529742399220225,-467.2955722290247,-416.0,-451.91,-444.68
-38.49262055288822,-60.57501667299966,-417.242647010087,-416.0,-422.042,-414.152
-38.49245737734434,-60.577810256557825,-414.04728187398166,-385.0,-414.168,-413.586
-38.49229420180045,-60.50876296631307,-481.94927881686436,-416.0,-454.736,-456.804
-38.492131026256565,-60.50489177092684,-483.649104817277,-416.0,-454.736,-456.088
-38.491967850712676,-60.51913314511168,-476.687501792998,-416.0,-452.502,-452.338
-38.49180467516879,-60.529753253559996,-468.6096885380703,-416.0,-451.91,-445.76
-38.491641499624905,-60.51659090223846,-478.78708429082445,-416.0,-455.104,-454.524
-38.491478324081015,-60.64589306669479,-360.626618081224,-409.0,-421.486,-415.268
-38.49131514853713,-60.72413540562094,-378.0757697474181,-458.0,-448.138,-445.046
-38.491151972993244,-60.46080331953209,-471.5169777016645,-370.0,-405.78,-433.726
-38.49098879744936,-60.69543827426462,-365.93855812246983,-458.0,-443.548,-435.318
-38.49082562190547,-60.48929270092013,-487.2150086851111,-416.0,-445.604,-454.74
-38.49066244636159,-60.50203295378788,-486.55091663256525,-416.0,-453.404,-456.88
-38.4904992708177,-60.46728129206422,-477.83643364635714,-370.0,-415.502,-439.334
-38.49033609527382,-60.59887013991283,-391.15106346733774,-385.0,-415.916,-409.146
-38.49017291972993,-60.49250725871079,-488.30276629900277,-416.0,-448.444,-455.348
-38.49000974418605,-60.58383312040743,-408.1309299746463,-385.0,-415.986,-412.488
-38.48984656864216,-60.64930001061379,-358.0649804006316,-409.0,-424.132,-417.554
-38.489683393098275,-60.53372491381051,-467.624888273136,-416.0,-454.934,-444.92
-38.489520217554386,-60.62790241731188,-366.5925404695353,-409.0,-419.6,-411.914
-38.489357042010504,-60.589309691833606,-401.8964176353149,-385.0,-415.986,-410.008
-38.489193866466614,-60.529098872161775,-472.53126228790325,-416.0,-454.934,-447.8
-38.48903069092273,-60.60823412013161,-381.78197952140687,-385.0,-415.252,-410.56
-38.48886751537884,-60.62688803955966,-366.8242783699392,-409.0,-419.6,-412.402
-38.48870433983495,-60.44076068137485,-449.01637911317346,-370.0,-384.17,-413.698
-38.48854116429107,-60.522961925029804,-478.4478167701634,-416.0,-454.934,-453.12
-38.48837798874718,-60.499301966515276,-490.10437390283744,-416.0,-456.428,-458.482
-38.4882148132033,-60.42619219726633,-425.30449432347586,-370.0,-382.68,-414.77
-38.48805163765941,-60.60261169345222,-387.2926718359398,-385.0,-415.252,-411.24
-38.48788846211553,-60.81297725735345,-342.0781306503462,-458.0,-399.88,-414.048
-38.48772528657164,-60.54096405156218,-462.35426516649954,-416.0,-448.42,-441.68
-38.487562111027756,-60.502511767621776,-490.41647663666777,-416.0,-457.624,-460.134
-38.48739893548387,-60.46527688915534,-479.36581658517025,-370.0,-416.774,-439.074
-38.487235759939985,-60.58561972839753,-406.99169665396255,-385.0,-415.986,-414.992
-38.487072584396095,-60.46663582361922,-480.81509361050905,-370.0,-416.774,-440.808
-38.48690940885221,-60.622221278337456,-369.04391432655746,-409.0,-419.522,-414.204
-38.486746233308324,-60.5222903030602,-481.0943868492644,-416.0,-454.934,-456.238
-38.48658305776444,-60.58530734839072,-407.59648331273536,-385.0,-415.986,-415.956
-38.48641988222055,-60.60403489143728,-385.6980868022408,-385.0,-415.252,-413.664
-38.48625670667667,-60.51891510216117,-484.1021383992146,-416.0,-455.526,-458.986
-38.48609353113278,-60.580129487289405,-414.3907249679311,-385.0,-417.192,-419.086
-38.4859303555889,-60.524920208056415,-479.91544201681114,-416.0,-454.934,-455.764
-38.48576718004501,-60.6273237346949,-364.6361511895723,-409.0,-419.6,-415.996
-38.48560400450112,-60.53505644366715,-470.8499605340448,-416.0,-454.118,-449.0
-38.48544082895724,-60.43347800957835,-439.10881733097915,-370.0,-382.366,-415.24
-38.48527765341335,-60.477412757601975,-489.72480345572984,-416.0,-433.964,-457.292
-38.485114477869466,-60.68674037949812,-351.97168798862094,-458.0,-445.174,-436.076
-38.48495130232558,-60.38218225260553,-337.0602586505588,-370.0,-322.3,-368.236
-38.484788126781694,-60.649953331139045,-352.1947765625606,-409.0,-424.132,-422.76
-38.484624951237805,-60.650594947381045,-351.810442051819,-409.0,-424.132,-423.174
-38.48446177569392,-60.62711572559314,-363.98427703741095,-409.0,-419.6,-416.868
-38.484298600150034,-60.63676517391452,-357.5445067384058,-409.0,-423.298,-417.614
-38.48413542460615,-60.60460731988827,-384.8560766280716,-385.0,-415.252,-415.928
-38.48397224906226,-60.56274435875984,-438.69456832284214,-416.0,-426.242,-428.77
-38.48380907351838,-60.68469929821251,-349.1914615490743,-458.0,-445.174,-436.986
-38.48364589797449,-60.42285255570932,-420.42887058374504,-370.0,-378.088,-416.206
-38.48348272243061,-60.53237254903742,-475.6282279471319,-416.0,-455.022,-452.6
-38.48331954688672,-60.59595965841974,-394.9552030168225,-385.0,-415.476,-416.486
-38.48315637134284,-60.45948908496177,-476.8215092627196,-370.0,-406.396,-434.772
-38.48299319579895,-60.649932020225606,-350.1984724509935,-409.0,-423.692,-424.668
-38.482830020255065,-60.624295078765705,-365.24586507363966,-409.0,-419.082,-419.164
-38.482666844711176,-60.61057932645791,-378.1250810833183,-385.0,-414.812,-418.312
-38.482503669167286,-60.461746720337295,-479.5596485872548,-370.0,-415.244,-439.628
-38.482340493623404,-60.452101125276144,-468.3875251182275,-370.0,-389.452,-425.924
-38.482177318079515,-60.66835106339452,-345.396644783631,-458.0,-438.628,-431.68
-38.48201414253563,-60.61916894071532,-369.35228460459354,-409.0,-417.402,-419.458
-38.48185096699174,-60.57044234752624,-429.38941064423557,-416.0,-425.802,-428.074
-38.48168779144786,-60.564541367807614,-437.643639622886,-416.0,-425.802,-431.088
-38.48152461590397,-60.54110510267843,-467.94971448427333,-476.0,-460.22,-449.36
-38.48136144036009,-60.4904359021748,-497.24468630637114,-493.0,-459.706,-463.354
-38.4811982648162,-60.61600912843865,-372.0739643943301,-476.0,-431.108,-419.726
-38.48103508927232,-60.51917432851733,-489.0457799279322,-476.0,-467.326,-464.264
-38.48087191372843,-60.56187685256511,-441.77238038027514,-476.0,-438.042,-432.676
-38.480708738184546,-60.62757906715358,-361.29877827499195,-476.0,-432.438,-421.094
-38.48054556264066,-60.519609990833786,-489.1382016350457,-476.0,-466.734,-464.9
-38.480382387096775,-60.56105751363777,-443.1751974247807,-476.0,-437.664,-433.64
-38.480219211552885,-60.378425951355375,-327.4146017166755,-370.0,-325.184,-363.036
-38.480056036009,-60.51625539551458,-491.75796111016547,-493.0,-471.168,-467.424
-38.479892860465114,-60.614573401990576,-373.06789842091155,-476.0,-431.108,-420.996
-38.47972968492123,-60.42934548833475,-432.6925644436209,-370.0,-386.274,-416.906
-38.47956650937734,-60.6262787244662,-361.6885653425874,-476.0,-432.438,-421.922
-38.47940333383346,-60.5278294014368,-483.3539605995322,-476.0,-466.734,-461.36
-38.47924015828957,-60.36780290551988,-305.00484129102307,-166.0,-299.766,-341.562
-38.47907698274568,-60.47262464881683,-490.76933339265514,-493.0,-443.242,-453.19
-38.4789138072018,-60.65404966012942,-344.05776897320027,-476.0,-435.508,-429.324
-38.47875063165791,-60.528581371002694,-483.12909501630935,-476.0,-466.734,-461.24
-38.47858745611403,-60.483622853357545,-497.1430671687762,-493.0,-448.458,-464.032
-38.47842428057014,-60.43400292433856,-441.00145278153224,-370.0,-386.274,-417.54
-38.478261105026256,-60.58860182246563,-405.04853720069843,-476.0,-429.844,-423.62
-38.47809792948237,-60.52113527275262,-489.8070120375,-476.0,-466.734,-466.55
-38.477934753938484,-60.67882513856362,-338.5769898685947,-476.0,-446.824,-437.808
-38.477771578394595,-60.527131772909144,-485.09611720811785,-476.0,-466.734,-463.76
-38.47760840285071,-60.52705858114764,-485.2642665796492,-476.0,-467.336,-463.88
-38.47744522730682,-60.70895667733092,-342.5950185953655,-476.0,-456.242,-447.502
-38.47728205176294,-60.642347241704186,-348.06072057762196,-476.0,-435.43,-427.03
-38.47711887621905,-60.426494195031616,-426.9172367910621,-370.0,-386.468,-418.712
-38.47695570067517,-60.37355453868101,-315.3779996756996,-166.0,-300.198,-353.66
-38.47679252513128,-60.48826428651471,-499.385503092538,-493.0,-460.172,-467.36
-38.4766293495874,-60.53909297695156,-473.55175797017387,-476.0,-460.822,-456.8
-38.47646617404351,-60.632056569785945,-354.77290283164825,-476.0,-432.944,-425.642
-38.47630299849963,-60.46228562205176,-482.02164513863295,-370.0,-422.504,-443.324
-38.47613982295574,-60.57599898997139,-423.49059843379996,-476.0,-437.468,-433.012
-38.47597664741185,-60.4756906086537,-493.8504370552389,-493.0,-444.356,-461.9
-38.475813471867966,-60.45463164260846,-472.8584579203986,-370.0,-412.366,-433.33
-38.475650296324076,-60.54487573181821,-467.15536387204304,-476.0,-447.142,-454.52
-38.475487120780194,-60.477268060079474,-494.96052143786994,-493.0,-444.356,-465.272
-38.475323945236305,-60.51986153993049,-492.2983095136781,-476.0,-467.336,-471.088
-38.47516076969242,-60.40426254866662,-380.32554911281886,-370.0,-374.302,-397.248
-38.47499759414853,-60.48374617125268,-498.4158210137978,-493.0,-453.096,-467.396
-38.47483441860465,-60.6024939799598,-386.08141482489657,-476.0,-437.14,-426.64
-38.47467124306076,-60.421382358315086,-415.9709202294619,-370.0,-383.494,-419.982
-38.47450806751688,-60.515605853672504,-495.41673578911787,-493.0,-477.776,-473.66
-38.47434489197299,-60.59521109639117,-395.89404219923813,-476.0,-437.25,-426.524
-38.47418171642911,-60.45813106336996,-477.152052209491,-370.0,-414.562,-438.058
-38.47401854088522,-60.53707711661464,-477.0779637997528,-476.0,-466.828,-460.76
-38.473855365341336,-60.49441297953494,-501.25757403575295,-493.0,-475.478,-471.574
-38.47369218979745,-60.452551375502466,-469.75113018361793,-370.0,-396.758,-430.954
-38.473529014253565,-60.5676214808166,-436.49307878173005,-476.0,-444.65,-438.988
-38.473365838709675,-60.52465191528398,-489.43389369322176,-476.0,-473.342,-470.402
-38.47320266316579,-60.509356004360995,-498.9515339182468,-493.0,-477.408,-477.052
-38.473039487621904,-60.54158503137591,-472.25341140712754,-476.0,-466.828,-458.36
-38.472876312078014,-60.42965556730252,-431.30210350741515,-370.0,-387.818,-420.798
-38.47271313653413,-60.5780121741398,-421.08168114088977,-476.0,-438.526,-434.618
-38.47254996099024,-60.421125388655064,-414.30494446208627,-370.0,-382.92,-421.2
-38.47238678544636,-60.46746238048093,-487.15323956572826,-370.0,-426.162,-451.624
-38.47222360990247,-60.65268642543697,-337.07484815330844,-476.0,-441.942,-433.366
-38.47206043435859,-60.47066144128001,-490.04477761874057,-493.0,-447.604,-456.26
-38.4718972588147,-60.605167985193944,-381.8779963332709,-476.0,-436.73,-428.398
-38.47173408327082,-60.47768363505757,-495.34348535914523,-493.0,-452.974,-468.218
-38.47157090772693,-60.53600746237018,-479.08191152776806,-476.0,-466.706,-464.72
-38.471407732183046,-60.582727528751924,-414.04938001668586,-476.0,-437.168,-433.854
-38.47124455663916,-60.581037150607166,-416.610050063078,-476.0,-438.374,-434.648
-38.471081381095274,-60.652363762373156,-336.000463364194,-476.0,-441.912,-433.566
-38.470918205551385,-60.46173005126348,-480.6618745775494,-370.0,-424.46,-446.628
-38.4707550300075,-60.506969825874975,-500.2379534661333,-493.0,-477.256,-479.014
-38.47059185446361,-60.6389012749201,-344.59890561490295,-476.0,-441.464,-430.046
-38.47042867891973,-60.503800893860266,-501.06669270910805,-493.0,-477.256,-478.47
-38.47026550337584,-60.63347017898021,-348.99380013661107,-476.0,-439.646,-429.524
-38.47010232783196,-60.489430883914885,-500.5756306092721,-493.0,-464.826,-473.888
-38.46993915228807,-60.5829774023142,-413.65817291329915,-476.0,-437.168,-435.116
-38.46977597674418,-60.52021263901436,-493.6491144667818,-476.0,-473.19,-476.814
-38.4696128012003,-60.447021612166544,-459.8474642199462,-370.0,-389.68,-426.468
-38.46944962565641,-60.55213583160442,-459.5701322442974,-476.0,-449.756,-455.24
-38.46928645011253,-60.49182408577308,-501.0265463334064,-493.0,-464.962,-475.78
-38.46912327456864,-60.426467018776925,-422.62478736018613,-370.0,-387.696,-423.05
-38.468960099024756,-60.53314099268757,-482.5850192065301,-476.0,-473.19,-469.88
-38.468796923480866,-60.4460929347194,-457.8545502617157,-370.0,-389.68,-426.17
-38.468633747936984,-60.48288782094388,-497.69933418360836,-493.0,-452.944,-472.812
-38.468470572393095,-60.63426617737092,-346.9072227796282,-476.0,-439.646,-431.198
-38.46830739684921,-60.41569973365091,-399.8034455240906,-370.0,-382.798,-417.46
-38.46814422130532,-60.54474196731913,-469.4151738897631,-476.0,-452.996,-463.348
-38.46798104576144,-60.53608356423586,-479.5624962141105,-476.0,-466.676,-469.536
-38.46781787021755,-60.57899266217137,-419.6880236758005,-476.0,-438.374,-440.552
-38.46765469467367,-60.58402126342745,-411.895321261617,-476.0,-437.168,-437.788
-38.46749151912978,-60.529456990962714,-486.2386573028387,-476.0,-473.19,-474.178
-38.4673283435859,-60.573352581958936,-428.3973035844971,-476.0,-444.498,-442.84
-38.46716516804201,-60.556793460317195,-453.22648599425224,-476.0,-449.756,-453.95
-38.467001992498126,-60.42674916788629,-421.34213184930456,-370.0,-387.696,-423.89
-38.46683881695424,-60.57378309984837,-427.704459573025,-476.0,-443.322,-443.034
-38.46667564141035,-60.51434156461213,-497.0791183076287,-493.0,-477.624,-483.208
-38.466512465866465,-60.380761295139045,-321.88305818812273,-370.0,-326.48,-368.87
-38.466349290322576,-60.54302271714148,-471.5739318393343,-476.0,-466.676,-465.482
-38.466186114778694,-60.40673945786237,-378.40719024212217,-370.0,-378.3,-404.558
-38.466022939234804,-60.445789091828715,-455.2083008600414,-370.0,-389.68,-426.204
-38.46585976369092,-60.50036188955387,-500.78316646340784,-493.0,-475.326,-482.164
-38.46569658814703,-60.48941951326122,-499.246809247589,-493.0,-464.826,-477.424
-38.46553341260315,-60.618015018837305,-362.72047749958836,-476.0,-438.392,-433.76
-38.46537023705926,-60.331097418511234,-228.5980035694214,-166.0,-291.154,-306.696
-38.46520706151538,-60.5170873002457,-495.295418830603,-493.0,-477.624,-483.412
-38.46504388597149,-60.51934471135707,-493.8871077773657,-476.0,-473.19,-482.358
-38.46488071042761,-60.632068339995605,-346.3634814355986,-476.0,-439.646,-433.918
-38.46471753488372,-60.51968471367174,-493.5852176029808,-476.0,-473.19,-482.324
-38.464554359339836,-60.62102883882302,-358.4777267795827,-476.0,-439.568,-434.866
-38.46439118379595,-60.456742125545844,-470.20585548378506,-370.0,-414.41,-439.668
-38.464228008252064,-60.484187913776246,-496.239244094519,-493.0,-452.944,-475.448
-38.464064832708175,-60.564385367257515,-441.8442139104966,-476.0,-444.498,-451.288
-38.46390165716429,-60.55743692493164,-452.0752700268522,-476.0,-449.58,-456.264
-38.4637384816204,-60.552376991298175,-459.1635787531187,-476.0,-449.756,-461.456
-38.463575306076514,-60.59866419978477,-388.6009700831952,-476.0,-437.098,-436.474
-38.46341213053263,-60.63167968000586,-345.6886547496425,-476.0,-439.646,-434.95
-38.46324895498874,-60.45792195927743,-470.7115413170545,-370.0,-414.41,-441.516
-38.46308577944486,-60.47364246854701,-488.0641768391389,-493.0,-448.086,-465.812
-38.46292260390097,-60.46145631811817,-474.96621633172083,-370.0,-424.46,-447.902
-38.46275942835709,-60.60042261220571,-385.6788623274564,-476.0,-436.916,-437.286
-38.4625962528132,-60.48226464091371,-493.98029591245233,-493.0,-452.944,-474.766
-38.46243307726932,-60.6293654244398,-347.47154196671266,-476.0,-441.074,-436.782
-38.46226990172543,-60.43733594884803,-436.56589308194293,-370.0,-388.202,-423.002
-38.462106726181545,-60.48629740936652,-495.7170974186045,-493.0,-465.936,-476.972
-38.461943550637656,-60.42395050538503,-410.0616933361023,-370.0,-383.594,-421.006
-38.461780375093774,-60.52481449798658,-488.9226374908372,-476.0,-477.258,-481.916
-38.461617199549885,-60.46751833704775,-480.6905878770884,-370.0,-427.8,-455.544
-38.461454024006,-60.3402958665371,-239.1391018858112,-166.0,-286.154,-302.208
-38.46129084846211,-60.46410515050412,-476.47977486307104,-370.0,-426.06,-451.41
-38.46112767291823,-60.55092096025356,-460.50848081960237,-476.0,-452.906,-464.7
-38.46096449737434,-60.471060443668016,-483.64192876754123,-493.0,-450.35,-461.236
-38.46080132183046,-60.53730389736305,-476.94696680683677,-476.0,-470.744,-473.782
-38.46063814628657,-60.46737847706664,-479.4801742232505,-370.0,-427.8,-455.85
-38.46047497074268,-60.574971639960296,-424.62111561185736,-476.0,-446.2,-448.608
-38.4603117951988,-60.61894749812319,-358.58025894598154,-476.0,-441.522,-438.208
-38.46014861965491,-60.50103925419883,-497.4609651095422,-493.0,-479.394,-485.516
-38.45998544411103,-60.48365866323299,-492.418566033482,-493.0,-455.788,-476.562
-38.45982226856714,-60.57876330415633,-418.4023010943065,-476.0,-441.624,-447.692
-38.459659093023255,-60.56972359043932,-432.55779428047447,-476.0,-447.376,-452.276
-38.459495917479366,-60.5359395378338,-477.7876101837077,-476.0,-470.744,-475.9
-38.459332741935484,-60.50149887310225,-496.77374168664517,-493.0,-479.394,-486.174
-38.459169566391594,-60.505781492575515,-496.25664773703613,-493.0,-481.324,-488.254
-38.45900639084771,-60.462563550339254,-471.8707501206834,-370.0,-426.06,-449.346
-38.45884321530382,-60.39836395231646,-350.86938232798445,-370.0,-353.428,-388.722
-38.45868003975994,-60.46369922340769,-472.8464081111749,-370.0,-426.06,-451.068
-38.45851686421605,-60.58514464748432,-407.75020652858205,-476.0,-440.35,-444.514
-38.45835368867217,-60.529452923943765,-483.29136199748456,-476.0,-477.258,-480.35
-38.45819051312828,-60.38838013690759,-328.21800654499725,-370.0,-334.652,-373.24
-38.4580273375844,-60.43009366559306,-416.9320900910484,-370.0,-388.944,-421.992
-38.45786416204051,-60.45108592926905,-454.1182438260157,-370.0,-398.094,-431.404
-38.457700986496626,-60.41449934455126,-384.24114468610264,-370.0,-382.938,-414.958
-38.457537810952736,-60.43202747201841,-419.9645516313228,-370.0,-389.188,-421.874
-38.45737463540885,-60.569728173442286,-431.6247724529029,-476.0,-447.376,-454.078
-38.457211459864965,-60.45217191752055,-454.8332798465742,-370.0,-398.094,-433.45
-38.457048284321075,-60.4655728811528,-472.8591825965092,-370.0,-427.8,-453.934
-38.45688510877719,-60.41925791064907,-393.04910591597076,-370.0,-383.938,-422.812
-38.456721933233304,-60.45446349976994,-457.5543061293697,-370.0,-415.438,-437.57
-38.45655875768942,-60.557474597822434,-449.47757052311283,-476.0,-452.73,-461.84
-38.45639558214553,-60.493355672183036,-492.64868492994674,-493.0,-467.526,-483.484
-38.45623240660165,-60.39716994969314,-344.4214507485905,-370.0,-353.336,-384.762
-38.45606923105776,-60.55405199033381,-453.96567172581763,-476.0,-452.354,-465.88
-38.45590605551388,-60.516152450752465,-490.14439893073256,-493.0,-481.14,-490.144
-38.45574287996999,-60.455155075979185,-457.04629549590516,-370.0,-414.886,-438.762
-38.45557970442611,-60.48896021280738,-490.00788259770707,-493.0,-467.39,-481.366
-38.45541652888222,-60.410386887991606,-371.79622493163413,-370.0,-378.95,-406.58
-38.455253353338335,-60.61787444774995,-356.83906764826804,-476.0,-440.984,-441.21
-38.455090177794446,-60.549452759524776,-459.43503531433424,-476.0,-455.594,-469.594
-38.454927002250564,-60.450484328934934,-448.55245527867385,-370.0,-397.726,-430.034
-38.454763826706674,-60.419926241054725,-390.9516158305612,-370.0,-383.482,-421.396
-38.45460065116279,-60.353814053834874,-254.62117800813292,-166.0,-285.682,-316.222
-38.4544374756189,-60.58575861315342,-404.7866686522052,-476.0,-439.86,-446.616
-38.454274300075014,-60.54533361548017,-463.94936027076227,-476.0,-455.594,-471.986
-38.45411112453113,-60.66947282875987,-307.60818077113316,-476.0,-453.434,-446.82
-38.45394794898724,-60.43227578335558,-414.4629702610165,-370.0,-388.732,-419.472
-38.45378477344336,-60.558157473167796,-446.7996643393294,-476.0,-452.178,-461.104
-38.45362159789947,-60.54181902210972,-467.48738303706114,-476.0,-470.192,-473.344
-38.45345842235559,-60.524329051788854,-483.0919363129481,-476.0,-476.706,-485.09
-38.4532952468117,-60.46618773736509,-467.69800558365375,-370.0,-427.248,-452.39
-38.45313207126782,-60.474951557151094,-476.7062558670395,-493.0,-450.31,-468.77
-38.45296889572393,-60.48238690864962,-482.46556099089884,-493.0,-455.236,-475.64
-38.452805720180045,-60.3411728372221,-231.412967690258,-166.0,-286.154,-296.552
-38.452642544636156,-60.37519831153514,-292.68542673784316,-166.0,-302.61,-347.074
-38.45247936909227,-60.457115533955886,-454.30690985199453,-370.0,-415.35,-436.816
-38.452316193548384,-60.4879136518879,-484.77159882604616,-493.0,-467.39,-477.96
-38.4521530180045,-60.48747626652027,-484.28118123551343,-493.0,-467.39,-477.48
-38.45198984246061,-60.394783464383316,-332.4789201852902,-370.0,-350.62,-375.54
-38.45182666691673,-60.58519569264065,-404.10333229705145,-476.0,-439.86,-446.176
-38.45166349137284,-60.43236327477993,-410.4015624750374,-370.0,-388.732,-415.516
-38.45150031582896,-60.43260727854572,-410.55891976945713,-370.0,-388.732,-415.936
-38.45133714028507,-60.38428518944713,-309.28633662385187,-370.0,-334.56,-361.426
-38.45117396474118,-60.44453099061271,-431.8119840993676,-370.0,-390.668,-418.18
-38.4510107891973,-60.56326182785343,-437.408340139869,-476.0,-446.824,-456.988
-38.45084761365341,-60.48947073238045,-483.14772547681,-493.0,-467.39,-478.28
-38.450684438109526,-60.523776359479314,-480.24613894555375,-476.0,-476.706,-483.36
-38.45052126256564,-60.53631682836307,-470.1675118548542,-476.0,-470.192,-476.194
-38.450358087021755,-60.546656893159465,-458.92247436657107,-476.0,-455.3,-469.274
-38.450194911477865,-60.446902160661146,-433.9070276747086,-370.0,-390.374,-419.922
-38.45003173593398,-60.54388333114761,-461.78365517057574,-476.0,-469.898,-470.056
-38.449868560390094,-60.50563974410627,-485.1338131027997,-493.0,-480.478,-485.88
-38.44970538484621,-60.513449350577766,-483.60118793447936,-493.0,-480.552,-486.818
-38.44954220930232,-60.54780720879845,-456.72613589990806,-476.0,-455.006,-467.92
