Latsurf,Longsurf,SVM*MASL,ST*MASL,RF*MASL,ERF*MASL
-38.33221899324831,-60.31988683460695,-179.3029872577499,-150.0,-155.484,-163.6
-38.33205581770442,-60.35549477109806,-189.15395334530496,-150.0,-147.9,-158.168
-38.33189264216054,-60.22565117493777,-79.09400574379333,-60.0,-94.802,-83.962
-38.33172946661665,-60.32792131981233,-183.81372695506408,-150.0,-155.448,-166.0
-38.33156629107277,-60.33672775281466,-187.2104653567626,-150.0,-154.038,-163.94
-38.33140311552888,-60.21086025459373,-67.5416787102653,-52.0,-82.284,-72.596
-38.331239939985,-60.28923988060981,-152.2981456584414,-150.0,-137.464,-138.5
-38.33107676444111,-60.323334789489735,-181.62979251842478,-150.0,-154.328,-163.12
-38.330913588897225,-60.363150208113474,-188.63692045914524,-150.0,-150.51,-158.448
-38.330750413353336,-60.21637886677463,-71.11977043963574,-52.0,-89.132,-76.224
-38.33058723780945,-60.38270252761085,-182.68420437753016,-269.0,-175.168,-174.12
-38.330424062265564,-60.17999773120308,-57.614316723432665,-52.0,-53.43,-51.766
-38.33026088672168,-60.144442777788974,-70.51804659147314,-52.0,-1.378,-26.022
-38.33009771117779,-60.20850343314475,-65.65281177366245,-52.0,-80.75,-68.234
-38.32993453563391,-60.32903909728596,-184.82117834051292,-150.0,-154.328,-163.78
-38.32977136009002,-60.17925126504038,-57.36759712692216,-52.0,-53.43,-50.084
-38.32960818454614,-60.29498433397417,-158.6143588130736,-150.0,-137.464,-137.54
-38.32944500900225,-60.35888398756935,-189.79982341556024,-150.0,-150.51,-155.72
-38.32928183345836,-60.26878185116722,-127.82351331443476,-140.0,-128.238,-118.88
-38.32911865791448,-60.30820023953437,-171.29136875891245,-150.0,-130.584,-149.84
-38.32895548237059,-60.09745530991262,-111.75541200656828,-52.0,20.754,-1.304
-38.328792306826706,-60.29449012003913,-158.15060977331638,-150.0,-119.224,-136.4
-38.32862913128282,-60.325141160973395,-183.21998000317524,-150.0,-133.748,-160.58
-38.328465955738935,-60.384881054585406,-182.49064238002387,-269.0,-164.126,-173.776
-38.328302780195045,-60.38886694405529,-180.73296189914458,-269.0,-164.126,-175.982
-38.32813960465116,-60.226348748054534,-78.65065196212288,-60.0,-78.236,-76.938
-38.327976429107274,-60.23492716108678,-87.11415116697441,-60.0,-73.494,-71.852
-38.32781325356339,-60.182119117976086,-56.56258366491468,-52.0,-48.958,-49.92
-38.3276500780195,-60.383606469750816,-183.33893596928476,-269.0,-164.126,-171.442
-38.32748690247562,-60.26093774027191,-117.74800895305913,-140.0,-101.794,-103.68
-38.32732372693173,-60.31309767006678,-175.55096215408668,-150.0,-130.584,-150.38
-38.32716055138785,-60.23133821910263,-83.19517694157574,-60.0,-76.946,-72.324
-38.32699737584396,-60.358842936850685,-190.67204405035883,-150.0,-131.422,-152.516
-38.32683420030008,-60.25823334616219,-114.24350622643499,-140.0,-100.744,-98.56
-38.32667102475619,-60.323611796035166,-182.79793862088147,-150.0,-133.748,-155.56
-38.326507849212305,-60.34873189257711,-191.01259834921393,-150.0,-128.142,-150.524
-38.326344673668416,-60.42149025696042,-164.6358932634329,-269.0,-194.138,-205.516
-38.32618149812453,-60.30669101147821,-170.34279713161945,-150.0,-130.584,-140.7
-38.326018322580644,-60.1975792611037,-58.921623263038555,-52.0,-57.288,-56.254
-38.325855147036755,-60.286234228681295,-148.9807064668544,-140.0,-117.924,-125.12
-38.32569197149287,-60.367200604751055,-189.6855459953781,-150.0,-139.856,-153.8
-38.32552879594898,-60.26354423191494,-120.76547310701379,-140.0,-103.522,-101.44
-38.3253656204051,-60.27257325518368,-132.2283909871906,-140.0,-112.762,-111.04
-38.32520244486121,-60.31365179346809,-176.28184985144784,-150.0,-130.584,-146.38
-38.32503926931733,-60.2210277561451,-72.97745000113017,-60.0,-76.398,-67.512
-38.32487609377344,-60.31301437000671,-175.82266000903596,-150.0,-130.584,-144.18
-38.32471291822956,-60.30340700537479,-167.4230095845167,-150.0,-123.724,-132.9
-38.32454974268567,-60.2930964411387,-156.7783103797457,-150.0,-119.224,-124.556
-38.32438656714179,-60.28160931008812,-143.3847880747843,-140.0,-115.974,-117.296
-38.3242233915979,-60.17782383626263,-55.186650348964406,-52.0,-35.764,-39.86
-38.324060216054015,-60.24925513142864,-102.54781424232148,-60.0,-75.702,-76.572
-38.323897040510126,-60.349459682252736,-191.87224817397103,-150.0,-126.67,-145.864
-38.32373386496624,-60.162556319837925,-58.301744690861995,-52.0,-8.616,-31.198
-38.323570689422354,-60.23991899601545,-91.41278745496355,-60.0,-72.358,-65.928
-38.32340751387847,-60.18978069196771,-55.69871302491694,-52.0,-52.342,-49.558
-38.32324433833458,-60.2649823277928,-122.24564675135107,-140.0,-101.938,-99.26
-38.32308116279069,-60.270667574145925,-129.52348520481382,-140.0,-109.834,-105.856
-38.32291798724681,-60.246734815203034,-99.21951564337118,-60.0,-74.118,-74.768
-38.32275481170292,-60.35485911191107,-192.35135694894242,-150.0,-126.346,-146.036
-38.32259163615904,-60.244818480845474,-96.84451117621249,-60.0,-72.548,-72.904
-38.32242846061515,-60.25451123729498,-108.70712140593295,-60.0,-78.47,-84.12
-38.32226528507127,-60.19921403306416,-58.14683863994151,-52.0,-54.564,-54.182
-38.32210210952738,-60.175254304944104,-54.55855117652911,-52.0,-28.458,-38.846
-38.321938933983496,-60.26608273961163,-123.44079667655502,-140.0,-101.524,-99.924
-38.32177575843961,-60.23524411234255,-85.73092189909976,-60.0,-71.22,-62.628
-38.321612582895725,-60.23153716935486,-81.77310222446971,-60.0,-74.672,-66.696
-38.321449407351835,-60.20146311844546,-58.82030680739106,-52.0,-55.9,-54.918
-38.32128623180795,-60.37917223862281,-187.5560367091014,-269.0,-156.12,-162.744
-38.321123056264064,-60.30522905413998,-169.30972278311856,-150.0,-121.95,-133.52
-38.32095988072018,-60.264448451326636,-121.14466702702414,-140.0,-101.248,-98.064
-38.32079670517629,-60.22559845518046,-75.6761521341387,-60.0,-75.406,-70.356
-38.32063352963241,-60.32274043643008,-183.2534801979309,-150.0,-131.398,-148.048
-38.32047035408852,-60.33279303512463,-188.58813688530364,-150.0,-130.492,-152.564
-38.32030717854464,-60.40661362971843,-174.46598715464114,-269.0,-180.726,-186.842
-38.32014400300075,-60.27991401993207,-140.86699599097415,-140.0,-109.856,-114.992
-38.31998082745686,-60.42543977344571,-164.51437936794392,-269.0,-188.876,-200.622
-38.31981765191298,-60.23976780068072,-90.18553225032194,-60.0,-67.824,-68.484
-38.31965447636909,-60.41520137367245,-170.00749161401592,-269.0,-184.892,-197.492
-38.319491300825206,-60.180227125260416,-53.22658354071777,-52.0,-29.056,-43.7
-38.31932812528132,-60.38806708483026,-184.50844283737624,-269.0,-157.758,-168.506
-38.319164949737434,-60.27118798319301,-129.5572963121558,-140.0,-105.3,-105.556
-38.319001774193545,-60.35383689875411,-193.46515258978275,-150.0,-121.974,-145.784
-38.31883859864966,-60.248606822167766,-100.43893313473988,-60.0,-69.584,-78.336
-38.31867542310577,-60.3007244422963,-164.82098294922963,-150.0,-117.306,-127.864
-38.31851224756189,-60.32058172686471,-182.04083233655976,-150.0,-126.694,-147.172
-38.318349072018,-60.33003325564118,-187.6438079247844,-150.0,-126.678,-152.344
-38.31818589647412,-60.27785654544797,-137.9740888406396,-140.0,-109.184,-113.392
-38.31802272093023,-60.1463071439424,-64.33815278566144,-52.0,22.964,-18.276
-38.31785954538635,-60.255436955753915,-108.78509818123551,-60.0,-74.626,-86.724
-38.31769636984246,-60.19868137598554,-56.202080617389726,-52.0,-49.534,-54.444
-38.317533194298576,-60.28142450012496,-142.38344026621593,-140.0,-109.856,-115.344
-38.31737001875469,-60.09013652770556,-115.37616257716755,-52.0,28.954,10.3
-38.317206843210805,-60.11012714537213,-94.93224258299854,-52.0,24.5,-2.156
-38.317043667666915,-60.06568290728688,-139.58842865199819,-52.0,28.452,15.942
-38.316880492123026,-60.270685884139034,-128.44735996660063,-140.0,-105.3,-104.892
-38.316717316579144,-60.20297993558856,-57.772793829157024,-52.0,-50.938,-56.306
-38.316554141035255,-60.37358789195411,-191.23010723004958,-150.0,-133.646,-154.598
-38.31639096549137,-60.329077609199025,-187.3793322381567,-150.0,-126.678,-150.088
-38.31622778994748,-60.18251319745333,-51.99078633534339,-52.0,-41.26,-45.204
-38.3160646144036,-60.30202724816176,-166.0165128429465,-150.0,-117.306,-128.364
-38.31590143885971,-60.36147011830644,-193.9640512639786,-150.0,-124.884,-146.072
-38.31573826331583,-60.288270208641556,-150.53828677099276,-150.0,-114.778,-118.448
-38.31557508777194,-60.30979292947177,-173.50455292397956,-150.0,-125.33,-135.688
-38.31541191222806,-60.26646781119959,-122.56343180445505,-140.0,-106.428,-100.776
-38.31524873668417,-60.35299130551522,-194.39722241953143,-150.0,-123.098,-144.276
-38.315085561140286,-60.267312179174446,-123.59655429939735,-140.0,-105.828,-101.436
-38.3149223855964,-60.17613512627052,-51.626210242664314,-52.0,-25.59,-39.714
-38.314759210052515,-60.174293238306596,-51.76782045041375,-52.0,-25.194,-38.428
-38.314596034508625,-60.39529944908707,-182.90830593464523,-269.0,-165.952,-171.728
-38.31443285896474,-60.23691911998147,-85.25486077383151,-78.0,-71.06,-67.616
-38.314269683420854,-60.30791970666671,-171.7078841015003,-150.0,-124.57,-133.784
-38.31410650787697,-60.25920216146445,-112.6455469543545,-140.0,-96.618,-92.576
-38.31394333233308,-60.33776193326722,-191.5131760447721,-150.0,-126.776,-147.424
-38.31378015678919,-60.28040984365927,-140.4004635442719,-140.0,-111.128,-113.28
-38.31361698124531,-60.162000708115315,-54.4866670578096,-52.0,-0.93,-30.442
-38.31345380570142,-60.31505705983613,-177.9768938456234,-150.0,-127.698,-140.752
-38.31329063015754,-60.27378127831663,-131.68259914316917,-140.0,-107.952,-107.148
-38.31312745461365,-60.308584926188374,-172.25154711472067,-150.0,-124.57,-133.908
-38.31296427906977,-60.40413764294416,-178.9476139342348,-269.0,-178.006,-180.834
-38.31280110352588,-60.19401134998856,-52.66196311218752,-52.0,-48.674,-51.862
-38.312637927981996,-60.12588401377181,-78.2842533094043,-52.0,23.762,-6.454
-38.312474752438106,-60.234107019978836,-81.473041531684,-78.0,-70.552,-69.36
-38.312311576894224,-60.2982581927261,-161.5816067012234,-150.0,-118.542,-123.196
-38.312148401350335,-60.26932850071408,-125.49820196272078,-140.0,-106.288,-102.996
-38.31198522580645,-60.21217589996061,-61.492660526777655,-52.0,-63.864,-63.366
-38.31182205026256,-60.291568088873966,-153.82191018360382,-150.0,-114.178,-119.176
-38.31165887471868,-60.30417945920337,-167.78197803653262,-150.0,-117.382,-128.484
-38.31149569917479,-60.30012733562031,-163.5006375093699,-150.0,-116.882,-124.82
-38.31133252363091,-60.27310229404417,-130.28005565951167,-140.0,-106.522,-105.788
-38.31116934808702,-60.244970768091505,-93.58245049399109,-78.0,-70.958,-78.068
-38.31100617254314,-60.29792680500869,-161.0056667292934,-150.0,-116.882,-122.624
-38.31084299699925,-60.225367175764404,-71.96664335882201,-75.0,-73.51,-75.276
-38.31067982145536,-60.335413659530175,-190.86375289651664,-150.0,-125.006,-146.108
-38.31051664591148,-60.24215753604355,-89.95907001857186,-78.0,-70.078,-75.94
-38.31035347036759,-60.31969602270163,-181.4950439754856,-150.0,-125.928,-141.536
-38.310190294823705,-60.29069788062862,-152.4478126358212,-150.0,-112.688,-117.072
-38.310027119279816,-60.2000782808901,-53.836275016169594,-52.0,-48.312,-55.296
-38.309863943735934,-60.33532198618739,-190.86458782315412,-150.0,-125.006,-145.304
-38.309700768192045,-60.253220082232936,-103.45918893440593,-78.0,-76.88,-86.352
-38.30953759264816,-60.23620981546012,-82.7247404563505,-78.0,-69.63,-69.964
-38.30937441710427,-60.211562513173796,-60.06224124259671,-52.0,-54.656,-63.192
-38.30921124156039,-60.299393578472674,-162.30950538377544,-150.0,-116.882,-122.712
-38.3090480660165,-60.254208905640375,-104.5149487247637,-78.0,-76.88,-87.384
-38.30888489047262,-60.36940839269422,-194.7096824014084,-150.0,-132.718,-146.908
-38.30872171492873,-60.177920260224084,-49.070076166620225,-52.0,-27.462,-40.242
-38.30855853938485,-60.18501980912762,-49.17543800312191,-52.0,-40.122,-47.97
-38.30839536384096,-60.218770828397716,-65.15345016315939,-52.0,-67.272,-71.366
-38.308232188297076,-60.18035817563388,-48.81153057211958,-52.0,-27.462,-43.266
-38.30806901275319,-60.380354628579475,-191.97408443590803,-269.0,-151.25,-156.866
-38.307905837209304,-60.28577906488358,-145.81415734170463,-140.0,-111.648,-114.256
-38.307742661665415,-60.29858824601122,-161.11622140491164,-150.0,-116.882,-121.184
-38.307579486121526,-60.156893457222175,-54.35143778172281,-52.0,2.77,-26.5
-38.30741631057764,-60.24092735156142,-87.35719495290134,-78.0,-70.078,-75.464
-38.307253135033754,-60.11617902127931,-85.5239094396319,-52.0,26.28,-2.848
-38.30708995948987,-60.35273862865153,-195.88364311838725,-150.0,-121.908,-139.744
-38.30692678394598,-60.180974761072996,-48.304085797003694,-52.0,-27.792,-43.506
-38.3067636084021,-60.27061662665095,-125.5788197502905,-140.0,-105.386,-102.556
-38.30660043285821,-60.24561240998354,-92.70748566360545,-78.0,-71.496,-79.978
-38.30643725731433,-60.31616647041979,-178.29684470504262,-150.0,-125.856,-137.196
-38.30627408177044,-60.263225397745096,-115.47296073015274,-140.0,-98.264,-96.656
-38.30611090622656,-60.22216259932165,-67.17931844105047,-75.0,-72.54,-75.508
-38.30594773068267,-60.187306279091494,-48.44095628327702,-52.0,-43.43,-48.43
-38.305784555138786,-60.227859311287055,-72.43423576716626,-78.0,-74.91,-77.682
-38.305621379594896,-60.18971542531606,-48.745575027325884,-52.0,-45.046,-49.336
-38.305458204051014,-60.290733007095895,-151.30609086960553,-150.0,-112.836,-115.448
-38.305295028507125,-60.23612571510253,-80.9991876609285,-78.0,-70.168,-70.816
-38.30513185296324,-60.397591721343396,-185.8201639242722,-269.0,-166.538,-170.424
-38.30496867741935,-60.260355691136816,-111.1517819304218,-140.0,-96.536,-93.49
-38.30480550187547,-60.12800790287906,-73.59556261779403,-52.0,26.494,-4.558
-38.30464232633158,-60.26266555129027,-114.12503110126205,-140.0,-96.536,-95.052
-38.30447915078769,-60.32956135278052,-187.77646529220874,-150.0,-125.84,-144.096
-38.30431597524381,-60.13023180965964,-71.47461461318127,-52.0,26.494,-5.378
-38.30415279969992,-60.209545510727075,-56.64578031588661,-52.0,-54.264,-60.148
-38.30398962415604,-60.245038145514414,-90.9782986515551,-78.0,-71.496,-79.476
-38.30382644861215,-60.241032222433134,-86.0719799330193,-78.0,-70.616,-75.794
-38.30366327306827,-60.280883796591596,-138.20312050061887,-140.0,-109.846,-110.346
-38.30350009752438,-60.24756611416365,-93.92382340232777,-78.0,-72.376,-80.856
-38.303336921980495,-60.23156238860553,-75.23976036496043,-78.0,-73.62,-75.156
-38.303173746436606,-60.28233476583302,-139.93521317690477,-140.0,-109.846,-110.652
-38.303010570892724,-60.1547638095915,-53.685038281524584,-52.0,10.618,-22.17
-38.302847395348834,-60.20510410651267,-53.46586856989538,-52.0,-51.742,-56.84
-38.30268421980495,-60.39713674415772,-187.06967602730646,-269.0,-166.538,-168.272
-38.30252104426106,-60.369359396803794,-196.26588414740638,-150.0,-132.616,-144.13
-38.30235786871718,-60.251212901422576,-98.09862632903736,-78.0,-74.326,-83.726
-38.30219469317329,-60.095193859973854,-105.43318693055635,-52.0,31.984,12.77
-38.30203151762941,-60.231851576309914,-75.00491564228636,-78.0,-73.62,-75.06
-38.30186834208552,-60.16844854196325,-47.89589290081503,-52.0,-18.96,-31.842
-38.30170516654164,-60.13387868774367,-67.461261540469,-52.0,26.842,-5.504
-38.30154199099775,-60.18969525219842,-47.12083630177355,-52.0,-45.046,-47.674
-38.30137881545386,-60.15968063208442,-50.73675733108894,-52.0,2.512,-25.576
-38.30121563990998,-60.350524772250346,-196.04274610066437,-150.0,-121.09,-137.684
-38.30105246436609,-60.20943531886717,-55.30801118947724,-52.0,-54.264,-58.858
-38.300889288822205,-60.15501255232269,-52.761465895568676,-52.0,10.618,-21.194
-38.300726113278316,-60.296922202908135,-157.3109754666169,-150.0,-117.0,-117.942
-38.30056293773443,-60.16780650943472,-47.56425993543564,-52.0,-16.566,-30.866
-38.300399762190544,-60.466419961290825,-158.33661243378214,-269.0,-206.586,-225.94
-38.30023658664666,-60.22280525032186,-65.34447081919791,-75.0,-74.048,-75.856
-38.30007341110277,-60.23865275783244,-81.71863592766624,-78.0,-70.616,-73.916
-38.29991023555889,-60.308131079959175,-169.40980593123962,-150.0,-122.838,-127.786
-38.299747060015,-60.24693948638836,-91.5721177699796,-78.0,-72.376,-80.988
-38.29958388447112,-60.08289663224835,-117.61985237443196,-52.0,31.83,19.346
-38.29942070892723,-60.0960462984523,-103.68037546911002,-52.0,31.984,13.646
-38.29925753338335,-60.37479614694061,-196.0101672018882,-150.0,-133.644,-148.02
-38.29909435783946,-60.196784426175405,-48.14303833962441,-52.0,-48.262,-51.128
-38.298931182295576,-60.35297019210708,-196.5701217609569,-150.0,-121.356,-137.826
-38.298768006751686,-60.335173160473175,-190.35915901121103,-150.0,-124.934,-140.84
-38.298604831207804,-60.30237518541227,-162.86557570381322,-150.0,-116.888,-121.696
-38.298441655663915,-60.29065284669308,-148.89106554764479,-150.0,-112.692,-113.316
-38.298278480120025,-60.103665763994904,-95.2896339850394,-52.0,28.746,8.42
-38.29811530457614,-60.27383125743387,-126.64774756899972,-140.0,-106.378,-103.282
-38.297952129032254,-60.24040400847296,-82.83853938466015,-78.0,-70.008,-75.59
-38.29778895348837,-60.252959544854406,-98.41152789765691,-78.0,-76.876,-85.472
-38.29762577794448,-60.40396507713832,-186.00638848890782,-269.0,-175.81,-172.504
-38.2974626024006,-60.13853252854154,-62.2210604108472,-52.0,27.664,-4.448
-38.29729942685671,-60.14305301723067,-58.80700878724434,-52.0,26.4,-6.592
-38.29713625131283,-60.36466401817118,-197.53087376701245,-150.0,-123.98,-139.214
-38.29697307576894,-60.11504588195074,-83.18521413539519,-52.0,27.044,3.164
-38.29680990022506,-60.24327212751906,-85.75742294102994,-78.0,-70.888,-78.256
-38.29664672468117,-60.17352475239785,-44.82535555801243,-52.0,-20.938,-33.056
-38.296483549137285,-60.133339720536206,-66.05871202895557,-52.0,26.978,-2.892
-38.296320373593396,-60.106784196131315,-91.40670782162815,-52.0,28.746,6.29
-38.296157198049514,-60.24210095341761,-84.05094419607728,-78.0,-70.008,-77.374
-38.295994022505624,-60.14313750260699,-58.273924098352126,-52.0,26.4,-5.608
-38.29583084696174,-60.19412074973461,-45.92833120967697,-52.0,-46.298,-48.202
-38.29566767141785,-60.239348959497605,-80.57798445607028,-78.0,-70.008,-74.646
-38.29550449587397,-60.270974581291355,-121.62185127179454,-140.0,-105.01,-100.52
-38.29534132033008,-60.242536409639875,-84.20157915149281,-78.0,-70.888,-77.842
-38.29517814478619,-60.244747199786715,-86.81391007286547,-78.0,-70.888,-79.044
-38.29501496924231,-60.316052614456076,-175.64966163433792,-150.0,-125.564,-132.272
-38.29485179369842,-60.16311278037467,-46.89118567443285,-52.0,-1.346,-24.376
-38.29468861815454,-60.167743229387185,-45.326401179293725,-52.0,-16.154,-28.262
-38.29452544261065,-60.155125538302485,-50.32758234127786,-52.0,10.984,-18.148
-38.29436226706677,-60.26036264121278,-106.66868867409099,-140.0,-95.864,-92.33
-38.29419909152288,-60.22232932534124,-62.29254902162543,-75.0,-73.004,-74.548
-38.294035915978995,-60.29040958818029,-146.81148280452226,-150.0,-112.286,-111.848
-38.293872740435106,-60.30423251664113,-163.2524557000029,-150.0,-116.982,-121.346
-38.29370956489122,-60.3462121859746,-194.6071783969206,-150.0,-121.202,-134.226
-38.293546389347334,-60.23590037950168,-75.67368971603452,-78.0,-69.34,-71.262
-38.29338321380345,-60.194854284340614,-45.14549412650851,-52.0,-46.074,-47.0
-38.29322003825956,-60.3467600201367,-194.7450945611672,-150.0,-121.202,-133.548
-38.29305686271568,-60.14219558258807,-57.888821197806266,-52.0,27.752,-2.612
-38.29289368717179,-60.24995294838796,-92.26967757851051,-78.0,-73.498,-81.86
-38.29273051162791,-60.27421326513893,-124.7538522927167,-140.0,-106.158,-102.158
-38.29256733608402,-60.388850685080385,-193.9455587784795,-269.0,-156.256,-156.668
-38.29240416054014,-60.18409488052427,-42.686604362430955,-52.0,-39.532,-40.306
-38.29224098499625,-60.30490444257238,-163.36105698758806,-150.0,-116.982,-121.93
-38.292077809452365,-60.294929062364304,-151.61305444571195,-150.0,-112.286,-114.102
-38.291914633908476,-60.308856297266196,-167.4939364585165,-150.0,-122.22,-125.156
-38.29175145836459,-60.34475663108567,-193.82456754154907,-150.0,-121.202,-134.23
-38.291588282820705,-60.37468973162067,-197.39412671764276,-150.0,-133.144,-144.812
-38.291425107276815,-60.164490670815404,-45.09275175762846,-52.0,-5.936,-23.958
-38.29126193173293,-60.304556358876056,-162.5784718365528,-150.0,-116.982,-121.396
-38.291098756189044,-60.180152783438125,-42.06240369106516,-52.0,-26.89,-35.972
-38.29093558064516,-60.217787112499124,-56.98580534066966,-52.0,-65.664,-67.07
-38.29077240510127,-60.34327988428926,-193.06268998736763,-150.0,-121.202,-134.784
-38.29060922955739,-60.181257048505124,-41.8596881870597,-52.0,-26.89,-36.65
-38.2904460540135,-60.230639273618635,-68.57686939431943,-78.0,-72.576,-75.18
-38.29028287846962,-60.259693409944894,-103.7934954088678,-140.0,-94.814,-90.88
-38.29011970292573,-60.19420131669577,-43.59187428505862,-52.0,-45.954,-45.582
-38.28995652738185,-60.282015535597104,-133.96703912942348,-140.0,-109.16,-107.29
-38.28979335183796,-60.26962285495201,-117.04700306075277,-140.0,-103.918,-98.538
-38.289630176294075,-60.14939952810244,-51.77929128449506,-52.0,22.38,-9.776
-38.289467000750186,-60.24853283348844,-88.7955304487033,-78.0,-70.076,-80.844
-38.289303825206304,-60.16545448352388,-43.955315039406344,-52.0,-5.468,-24.352
-38.289140649662414,-60.3222237167179,-179.16027378921302,-150.0,-124.576,-133.472
-38.28897747411853,-60.41132623294169,-186.45550100495797,-269.0,-178.478,-176.598
-38.28881429857464,-60.25039051868354,-90.83042640534977,-78.0,-72.026,-81.664
-38.28865112303075,-60.26884193402283,-115.39991510125978,-140.0,-103.138,-98.042
-38.28848794748687,-60.28634959355634,-138.99366858988446,-140.0,-110.458,-109.398
-38.28832477194298,-60.221012024635684,-58.471637305186135,-75.0,-69.04,-70.492
-38.2881615963991,-60.20855546654994,-49.239949609103405,-52.0,-52.114,-52.756
-38.28799842085521,-60.13435082049553,-62.21258502148916,-52.0,27.566,1.566
-38.28783524531133,-60.26046756222711,-103.59345268868624,-140.0,-94.856,-90.732
-38.28767206976744,-60.266784233605385,-112.08279889302321,-140.0,-103.138,-95.65
-38.287508894223556,-60.193673956876516,-42.34901311189975,-52.0,-45.07,-43.584
-38.28734571867967,-60.3391311807897,-190.3343555044192,-150.0,-123.55,-135.448
-38.287182543135785,-60.22460739805524,-61.141576817841724,-75.0,-70.848,-73.462
-38.287019367591896,-60.25890276540474,-101.07166010685114,-140.0,-93.806,-88.97
-38.28685619204801,-60.191249379673046,-41.467860821916446,-52.0,-43.534,-41.854
-38.286693016504124,-60.2797395168819,-129.25746524056527,-140.0,-107.798,-104.376
-38.28652984096024,-60.258380826940034,-100.11950957904158,-140.0,-93.806,-88.194
-38.28636666541635,-60.16944516213985,-41.6596338955209,-52.0,-17.976,-25.17
-38.28620348987247,-60.09890517205024,-96.51000974873097,-52.0,33.352,21.148
-38.28604031432858,-60.28910210942331,-141.35715470304916,-150.0,-111.254,-108.432
-38.2858771387847,-60.219055592495884,-55.698138060096454,-52.0,-64.308,-65.524
-38.28571396324081,-60.237602118944295,-73.81204006814022,-78.0,-67.644,-70.864
-38.28555078769692,-60.15517044302757,-46.95080322547673,-52.0,11.678,-13.118
-38.28538761215304,-60.24707488217654,-84.90427085666931,-78.0,-69.852,-77.766
-38.28522443660915,-60.277355865827985,-125.24964331957759,-140.0,-107.574,-102.412
-38.285061261065266,-60.323666617503626,-178.8845043596743,-150.0,-124.132,-131.678
-38.28489808552138,-60.232020788999115,-67.34133484968777,-78.0,-70.196,-71.45
-38.284734909977495,-60.296568470924655,-150.15860908273226,-150.0,-115.45,-111.92
-38.284571734433605,-60.22759983143235,-62.72737383344784,-78.0,-71.486,-72.278
-38.28440855888972,-60.250979412867785,-89.32087286667031,-78.0,-71.802,-79.638
-38.284245383345834,-60.35060625998674,-194.74376843613743,-150.0,-119.582,-130.9
-38.28408220780195,-60.1921654780069,-40.517988025135566,-52.0,-43.28,-40.272
-38.28391903225806,-60.351519330808266,-194.99566180612084,-150.0,-119.848,-131.088
-38.28375585671418,-60.150934482205535,-48.66648367552614,-52.0,19.916,-6.27
-38.28359268117029,-60.26900622278751,-112.95150419194336,-140.0,-102.914,-94.812
-38.28342950562641,-60.27200237032892,-116.96449232801771,-140.0,-103.694,-96.908
-38.28326633008252,-60.156090049511,-45.61234443207073,-52.0,11.156,-12.124
-38.28310315453864,-60.43473140096407,-179.3940817460208,-269.0,-186.324,-180.684
-38.28293997899475,-60.1786720957611,-38.85222093442002,-52.0,-25.936,-28.944
-38.282776803450865,-60.314147853595536,-169.0708411489109,-150.0,-124.148,-125.418
-38.282613627906976,-60.246410084669115,-82.63856678035067,-78.0,-69.852,-76.232
-38.282450452363086,-60.209609180758996,-47.32865496047265,-52.0,-51.89,-50.654
-38.282287276819204,-60.35835929212693,-196.65360430579298,-150.0,-121.346,-131.744
-38.282124101275315,-60.19456518433388,-40.323100551900325,-52.0,-44.816,-40.916
-38.28196092573143,-60.17069634735989,-39.63132533605261,-52.0,-19.338,-23.654
-38.28179775018754,-60.12187017011088,-71.31125669126277,-52.0,27.946,9.404
-38.28163457464366,-60.257779399465534,-96.70292877533112,-140.0,-93.518,-85.538
-38.28147139909977,-60.20819640339706,-46.03286168964155,-52.0,-51.762,-48.608
-38.28130822355589,-60.17546298165894,-38.50589360149462,-52.0,-20.342,-25.628
-38.281145048012,-60.21036649448511,-47.2079195148074,-52.0,-46.01,-51.35
-38.28098187246812,-60.23305744475169,-66.47618750014968,-78.0,-61.158,-69.126
-38.28081869692423,-60.20245760377275,-42.72729676009453,-52.0,-42.39,-44.942
-38.280655521380346,-60.21366009092916,-49.17588857005251,-52.0,-52.15,-54.778
-38.28049234583646,-60.173610673097954,-38.46105455947449,-52.0,-15.68,-23.92
-38.280329170292575,-60.31956199597975,-173.2276047702038,-150.0,-120.826,-127.896
-38.280165994748685,-60.325116843658236,-178.1167525629,-150.0,-120.81,-130.332
-38.2800028192048,-60.19783924610996,-40.471523064425554,-52.0,-40.898,-42.516
-38.279839643660914,-60.24039668822984,-74.00003738784241,-78.0,-62.114,-71.122
-38.27967646811703,-60.32310331717907,-176.16065210930577,-150.0,-120.81,-128.71
-38.27951329257314,-60.32710196443104,-179.49055279525336,-150.0,-120.81,-130.958
-38.27935011702925,-60.2797213491285,-125.21982700725442,-140.0,-103.686,-100.748
-38.27918694148537,-60.17306389093667,-38.037018556412335,-52.0,-15.68,-22.736
-38.27902376594148,-60.22815047345325,-60.532399683868704,-78.0,-64.13,-69.552
-38.2788605903976,-60.124994223164684,-67.29042080013662,-52.0,30.718,11.278
-38.27869741485371,-60.181160326112575,-37.03513768414655,-52.0,-21.226,-28.536
-38.27853423930983,-60.32941362249575,-180.9284355865285,-150.0,-120.81,-132.098
-38.27837106376594,-60.15515989124669,-44.236071736417415,-52.0,14.728,-7.552
-38.278207888222056,-60.23460536434803,-66.70434140118422,-78.0,-61.158,-66.54
-38.27804471267817,-60.18230649619257,-36.76600871396903,-52.0,-32.91,-29.674
